location,name,poi_type,rating,price,Type,latitude,longitude,free_bikes
"000967 - Golden Lane, Barbican",Luardos,"['Fast Food Restaurant', 'Italian Restaurant', 'Mexican Restaurant']",,,Park,51.52174785,-0.094475072,12
"000967 - Golden Lane, Barbican",The Jugged Hare,"['Bar', 'Gastropub']",,,Park,51.52174785,-0.094475072,12
"000967 - Golden Lane, Barbican",Beijummy,['Fast Food Restaurant'],,,Park,51.52174785,-0.094475072,12
"000967 - Golden Lane, Barbican",The Wild Game Co,['Burger Joint'],,,Park,51.52174785,-0.094475072,12
"000967 - Golden Lane, Barbican",Hoxton Beach Falafel,['Restaurant'],,,Park,51.52174785,-0.094475072,12
"000967 - Golden Lane, Barbican",Côte Barbican,['French Restaurant'],,,Park,51.52174785,-0.094475072,12
"000967 - Golden Lane, Barbican",The Salad Kitchen,"['Cafes, Coffee, and Tea Houses', 'Fast Food Restaurant', 'Salad Restaurant']",,,Park,51.52174785,-0.094475072,12
"000967 - Golden Lane, Barbican",Cafe Passione,['Sandwich Restaurant'],,,Park,51.52174785,-0.094475072,12
"000967 - Golden Lane, Barbican",Pham Sushi,"['Fast Food Restaurant', 'Sushi Restaurant']",,,Park,51.52174785,-0.094475072,12
"300067 - Grenfell Road, Avondale",Casa Cruz,"['Argentinian Restaurant', 'Latin American Restaurant']",,,Park,51.5129006,-0.214762686,17
"300067 - Grenfell Road, Avondale",Notting Dale Pizza,"['Pizzeria', 'Fast Food Restaurant']",,,Park,51.5129006,-0.214762686,17
"300082 - Bridge Avenue, Hammersmith",Toro Gordo,['Tapas Restaurant'],,,Park,51.49208492,-0.229116862,18
"300082 - Bridge Avenue, Hammersmith",Brown Rice,['Thai Restaurant'],,,Park,51.49208492,-0.229116862,18
"300082 - Bridge Avenue, Hammersmith",American Burger,['Burger Joint'],,,Park,51.49208492,-0.229116862,18
"300082 - Bridge Avenue, Hammersmith",German Doner Kebab,"['Fast Food Restaurant', 'Doner Restaurant']",,,Park,51.49208492,-0.229116862,18
"300082 - Bridge Avenue, Hammersmith",Nando's,['Restaurant'],,,Park,51.49208492,-0.229116862,18
"300082 - Bridge Avenue, Hammersmith",Wasabi,['Sushi Restaurant'],,,Park,51.49208492,-0.229116862,18
"300082 - Bridge Avenue, Hammersmith",King Street Supermarket,['Grocery Store / Supermarket'],,,Park,51.49208492,-0.229116862,18
"300082 - Bridge Avenue, Hammersmith",Taco Bell,['Fast Food Restaurant'],,,Park,51.49208492,-0.229116862,18
"300082 - Bridge Avenue, Hammersmith",Greggs,['Bakery'],,,Park,51.49208492,-0.229116862,18
"300082 - Bridge Avenue, Hammersmith",Sushi and Bento,['Japanese Restaurant'],,,Park,51.49208492,-0.229116862,18
"300046 - Alma Road, Wandsworth",The Chutney,['Indian Restaurant'],,,Park,51.45799126,-0.184806157,5
"300046 - Alma Road, Wandsworth",Bakery Lamour,"['Bakery', 'Restaurant']",,,Park,51.45799126,-0.184806157,5
"300046 - Alma Road, Wandsworth",Easthill,['Restaurant'],,,Park,51.45799126,-0.184806157,5
"300046 - Alma Road, Wandsworth",Hudson's,['Snack Place'],,,Park,51.45799126,-0.184806157,5
"300046 - Alma Road, Wandsworth",Masala Kitchen,['Indian Restaurant'],,,Park,51.45799126,-0.184806157,5
"200200 - Great Suffolk Street, The Borough",Terry's Cafe,"['Café', 'Coffee Shop', 'Deli']",,,Park,51.50173215,-0.100292412,7
"200200 - Great Suffolk Street, The Borough",Bala Baya,"['English Restaurant', 'Israeli Restaurant']",,,Park,51.50173215,-0.100292412,7
"200200 - Great Suffolk Street, The Borough",Mustard,"['Bakery', 'Sandwich Restaurant']",,,Park,51.50173215,-0.100292412,7
"200200 - Great Suffolk Street, The Borough",Giggling Sausage,"['Café', 'Coffee Shop', 'Restaurant']",,,Park,51.50173215,-0.100292412,7
"200200 - Great Suffolk Street, The Borough",Mc & Sons,"['Pub', 'Thai Restaurant']",,,Park,51.50173215,-0.100292412,7
"200200 - Great Suffolk Street, The Borough",Macellaio R C,"['Italian Restaurant', 'Steakhouse']",,,Park,51.50173215,-0.100292412,7
"200200 - Great Suffolk Street, The Borough",Over the Road Cafe,['Bistro'],,,Park,51.50173215,-0.100292412,7
"200200 - Great Suffolk Street, The Borough",Gordon Ramsay Street Pizza - Southwark,['Pizzeria'],,,Park,51.50173215,-0.100292412,7
"200200 - Great Suffolk Street, The Borough",Olley's Traditional Fish and Chips,['Fish and Chips Shop'],,,Park,51.50173215,-0.100292412,7
"200200 - Great Suffolk Street, The Borough",Olley's,['Fish and Chips Shop'],,,Park,51.50173215,-0.100292412,7
"200169 - Ashley Crescent, Battersea",Nancy Lam's Enak Enak,"['Asian Restaurant', 'Chinese Restaurant', 'Indonesian Restaurant']",,,Park,51.46718562,-0.152248582,5
"200169 - Ashley Crescent, Battersea",Hot 4 You,['Fast Food Restaurant'],,,Park,51.46718562,-0.152248582,5
"200169 - Ashley Crescent, Battersea",Pizzeria Pellone,['Pizzeria'],,,Park,51.46718562,-0.152248582,5
"200169 - Ashley Crescent, Battersea",Yano Sushi,['Sushi Restaurant'],,,Park,51.46718562,-0.152248582,5
"200169 - Ashley Crescent, Battersea",Cini,['Restaurant'],,,Park,51.46718562,-0.152248582,5
"200169 - Ashley Crescent, Battersea",Cake Boutique,"['Bakery', 'Dessert Shop', 'Kosher Restaurant']",,,Park,51.46718562,-0.152248582,5
"200169 - Ashley Crescent, Battersea",Bui Vien,['Vietnamese Restaurant'],,,Park,51.46718562,-0.152248582,5
"200169 - Ashley Crescent, Battersea",Firezza,"['Pizzeria', 'Italian Restaurant']",,,Park,51.46718562,-0.152248582,5
"200169 - Ashley Crescent, Battersea",Ukai,"['Asian Restaurant', 'Sushi Restaurant']",,,Park,51.46718562,-0.152248582,5
"200169 - Ashley Crescent, Battersea",Lavender Hill Fish and Chips,['Fish and Chips Shop'],,,Park,51.46718562,-0.152248582,5
"003483 - Fashion Street, Whitechapel",Detroit Pizza London,['Pizzeria'],,,Park,51.51838043,-0.073438925,25
"003483 - Fashion Street, Whitechapel",Eat Saigon,['Vietnamese Restaurant'],,,Park,51.51838043,-0.073438925,25
"003483 - Fashion Street, Whitechapel",Bubala,"['Middle Eastern Restaurant', 'Vegan and Vegetarian Restaurant']",,,Park,51.51838043,-0.073438925,25
"003483 - Fashion Street, Whitechapel",Gunpowder,['Indian Restaurant'],,,Park,51.51838043,-0.073438925,25
"003483 - Fashion Street, Whitechapel",Café from Crisis,"['Café', 'Fast Food Restaurant']",,,Park,51.51838043,-0.073438925,25
"003483 - Fashion Street, Whitechapel",Café in the Crypt,"['Café', 'Restaurant']",,,Park,51.51838043,-0.073438925,25
"003483 - Fashion Street, Whitechapel",London Fried Chicken Limited,"['Café', 'Fried Chicken Joint']",,,Park,51.51838043,-0.073438925,25
"003483 - Fashion Street, Whitechapel",Som Saa,['Thai Restaurant'],,,Park,51.51838043,-0.073438925,25
"003483 - Fashion Street, Whitechapel",Chez Elles,"['French Restaurant', 'Indian Restaurant']",,,Park,51.51838043,-0.073438925,25
"003483 - Fashion Street, Whitechapel",Andina Spitalfields,['Peruvian Restaurant'],,,Park,51.51838043,-0.073438925,25
"200142 - Hammersmith Road, Hammersmith",La Brioche,"['Bakery', 'Restaurant']",,,Park,51.493267,-0.21985,15
"200142 - Hammersmith Road, Hammersmith",Novotel Breakfast,['Breakfast Spot'],,,Park,51.493267,-0.21985,15
"200142 - Hammersmith Road, Hammersmith",Atariya Suzu Hammersmith,['Japanese Restaurant'],,,Park,51.493267,-0.21985,15
"200142 - Hammersmith Road, Hammersmith",The Lunch Box,"['Café', 'Coffee Shop', 'Sandwich Restaurant']",,,Park,51.493267,-0.21985,15
"200142 - Hammersmith Road, Hammersmith",Hammersmith Street Food Market,['Snack Place'],,,Park,51.493267,-0.21985,15
"200142 - Hammersmith Road, Hammersmith",Artisan Grill,"['English Restaurant', 'Modern European Restaurant', 'Steakhouse']",,,Park,51.493267,-0.21985,15
"200142 - Hammersmith Road, Hammersmith",Ceru,['Lebanese Restaurant'],,,Park,51.493267,-0.21985,15
"200142 - Hammersmith Road, Hammersmith",Snack Bar,['Snack Place'],,,Park,51.493267,-0.21985,15
"200124 - Clarendon Road, Avondale",Casa Cruz,"['Argentinian Restaurant', 'Latin American Restaurant']",,,Park,51.51323001,-0.211593602,15
"200124 - Clarendon Road, Avondale",Notting Grill,['Restaurant'],,,Park,51.51323001,-0.211593602,15
"300018 - Charing Cross Hospital, Hammersmith",Avanti,['Pizzeria'],,,Park,51.48728535,-0.217995921,5
"300018 - Charing Cross Hospital, Hammersmith",Cafe Floral,"['Café', 'Coffee Shop', 'Fast Food Restaurant']",,,Park,51.48728535,-0.217995921,5
"200172 - Lansdowne Road, Ladbroke Grove",Paul UK,"['Bakery', 'French Restaurant', 'Italian Restaurant']",,,Park,51.50748124,-0.205535908,20
"200172 - Lansdowne Road, Ladbroke Grove",Pret a Manger,['Fast Food Restaurant'],,,Park,51.50748124,-0.205535908,20
"200172 - Lansdowne Road, Ladbroke Grove",Buns from Home,['Bakery'],,,Park,51.50748124,-0.205535908,20
"200172 - Lansdowne Road, Ladbroke Grove",La Piccola Deli,['Gourmet Store'],,,Park,51.50748124,-0.205535908,20
"200172 - Lansdowne Road, Ladbroke Grove",Flat Three,['Japanese Restaurant'],,,Park,51.50748124,-0.205535908,20
"200172 - Lansdowne Road, Ladbroke Grove",Las Tapas,['Tapas Restaurant'],,,Park,51.50748124,-0.205535908,20
"200172 - Lansdowne Road, Ladbroke Grove",Mister Pumpernink,['Pizzeria'],,,Park,51.50748124,-0.205535908,20
"200172 - Lansdowne Road, Ladbroke Grove",Negozio Classica,['Italian Restaurant'],,,Park,51.50748124,-0.205535908,20
"200172 - Lansdowne Road, Ladbroke Grove",Six Portland Road,"['Wine Bar', 'Restaurant']",,,Park,51.50748124,-0.205535908,20
"200172 - Lansdowne Road, Ladbroke Grove",Speck,['Gourmet Store'],,,Park,51.50748124,-0.205535908,20
"003427 - Fanshaw Street, Hoxton",Curious Yellow Kafe,"['Coffee Shop', 'Scandinavian Restaurant']",,,Park,51.52953709,-0.083353323,9
"003427 - Fanshaw Street, Hoxton",Friends of Ours,"['Café', 'Restaurant']",,,Park,51.52953709,-0.083353323,9
"003427 - Fanshaw Street, Hoxton",Bang Kitchen,['Mexican Restaurant'],,,Park,51.52953709,-0.083353323,9
"003427 - Fanshaw Street, Hoxton",De Mezka,"['Cafes, Coffee, and Tea Houses', 'American Restaurant', 'Mediterranean Restaurant']",,,Park,51.52953709,-0.083353323,9
"003427 - Fanshaw Street, Hoxton",Muzzy’s Cafe,['Café'],,,Park,51.52953709,-0.083353323,9
"003427 - Fanshaw Street, Hoxton",Sodo Pizza Cafe - Hoxton,['Pizzeria'],,,Park,51.52953709,-0.083353323,9
"003427 - Fanshaw Street, Hoxton",Hoxton Fish House,['Fish and Chips Shop'],,,Park,51.52953709,-0.083353323,9
"003427 - Fanshaw Street, Hoxton",Pizza Massimo,['Pizzeria'],,,Park,51.52953709,-0.083353323,9
"003427 - Fanshaw Street, Hoxton",Cocotte,['French Restaurant'],,,Park,51.52953709,-0.083353323,9
"003427 - Fanshaw Street, Hoxton",Bacchus Sundays,"['Eastern European Restaurant', 'Modern European Restaurant']",,,Park,51.52953709,-0.083353323,9
"200198 - Seymour Place, Marylebone",Romna Balti House,['Indian Restaurant'],,,Park,51.520331,-0.163667,27
"200198 - Seymour Place, Marylebone",Junsei,['Japanese Restaurant'],,,Park,51.520331,-0.163667,27
"200198 - Seymour Place, Marylebone",The Marylebone Kitchen,['Dining and Drinking'],,,Park,51.520331,-0.163667,27
"200198 - Seymour Place, Marylebone",Dinings,"['Sushi Restaurant', 'Tapas Restaurant']",,,Park,51.520331,-0.163667,27
"200198 - Seymour Place, Marylebone",The Harcourt,['Scandinavian Restaurant'],,,Park,51.520331,-0.163667,27
"200198 - Seymour Place, Marylebone",Briciole,['Italian Restaurant'],,,Park,51.520331,-0.163667,27
"200198 - Seymour Place, Marylebone",Cafe L'Angolo Bianco,"['Coffee Shop', 'Sandwich Restaurant']",,,Park,51.520331,-0.163667,27
"200198 - Seymour Place, Marylebone",Twist,"['Gastropub', 'Italian Restaurant', 'Tapas Restaurant']",,,Park,51.520331,-0.163667,27
"200198 - Seymour Place, Marylebone",Twotwentytwo,"['English Restaurant', 'Italian Restaurant', 'Modern European Restaurant']",,,Park,51.520331,-0.163667,27
"200198 - Seymour Place, Marylebone",The Larrik,"['Bar', 'Gastropub']",,,Park,51.520331,-0.163667,27
"001019 - Ampton Street , Clerkenwell",Supreme,['Fast Food Restaurant'],,,Park,51.52728093,-0.11829517,6
"001019 - Ampton Street , Clerkenwell",Korean Street Food,['Korean Restaurant'],,,Park,51.52728093,-0.11829517,6
"001019 - Ampton Street , Clerkenwell",The Counter Cafe,"['Café', 'Fast Food Restaurant']",,,Park,51.52728093,-0.11829517,6
"001019 - Ampton Street , Clerkenwell",Canton Element,['Chinese Restaurant'],,,Park,51.52728093,-0.11829517,6
"001019 - Ampton Street , Clerkenwell",Canton Taste,['Chinese Restaurant'],,,Park,51.52728093,-0.11829517,6
"001019 - Ampton Street , Clerkenwell",Chicken Rooster,['Fast Food Restaurant'],,,Park,51.52728093,-0.11829517,6
"002692 - Waterloo Station 2, Waterloo",Pure,['Restaurant'],,,Park,51.50391973,-0.11342629,40
"002692 - Waterloo Station 2, Waterloo",KFC,['Fast Food Restaurant'],,,Park,51.50391973,-0.11342629,40
"002692 - Waterloo Station 2, Waterloo",Black & Blue,"['American Restaurant', 'Fast Food Restaurant', 'Steakhouse']",,,Park,51.50391973,-0.11342629,40
"002692 - Waterloo Station 2, Waterloo",Bagel Factory,"['Bagel Shop', 'Sandwich Restaurant']",,,Park,51.50391973,-0.11342629,40
"002692 - Waterloo Station 2, Waterloo",Fishcotheque,"['Fish and Chips Shop', 'Fast Food Restaurant', 'Seafood Restaurant']",,,Park,51.50391973,-0.11342629,40
"002692 - Waterloo Station 2, Waterloo",Caprini Restaurant,['Italian Restaurant'],,,Park,51.50391973,-0.11342629,40
"002692 - Waterloo Station 2, Waterloo",Le Cirque,['French Restaurant'],,,Park,51.50391973,-0.11342629,40
"002692 - Waterloo Station 2, Waterloo",Azzurro,['Italian Restaurant'],,,Park,51.50391973,-0.11342629,40
"002692 - Waterloo Station 2, Waterloo",Upper Crust,['American Restaurant'],,,Park,51.50391973,-0.11342629,40
"002692 - Waterloo Station 2, Waterloo",Pret a Manger,['Fast Food Restaurant'],,,Park,51.50391973,-0.11342629,40
"001200 - Ontario Street, Elephant & Castle",News Cafe,"['Café', 'Restaurant']",,,Park,51.49652013,-0.101384068,5
"001200 - Ontario Street, Elephant & Castle",Art Cafe,"['Café', 'Coffee Shop', 'Restaurant']",,,Park,51.49652013,-0.101384068,5
"001200 - Ontario Street, Elephant & Castle",Aroma De Cafe,['South American Restaurant'],,,Park,51.49652013,-0.101384068,5
"001200 - Ontario Street, Elephant & Castle",Nando's,['Restaurant'],,,Park,51.49652013,-0.101384068,5
"001200 - Ontario Street, Elephant & Castle",Falafel Lover - Shawarma Kisser,"['Falafel Restaurant', 'Fast Food Restaurant']",,,Park,51.49652013,-0.101384068,5
"001200 - Ontario Street, Elephant & Castle",Babans snack bar,['Sandwich Restaurant'],,,Park,51.49652013,-0.101384068,5
"001200 - Ontario Street, Elephant & Castle",Costa Azul,['Restaurant'],,,Park,51.49652013,-0.101384068,5
"001200 - Ontario Street, Elephant & Castle",Hfc Bank Limited,['Fried Chicken Joint'],,,Park,51.49652013,-0.101384068,5
"001200 - Ontario Street, Elephant & Castle",Agencia Los Colorados,['Latin American Restaurant'],,,Park,51.49652013,-0.101384068,5
"001200 - Ontario Street, Elephant & Castle",Subway,"['Deli', 'Fast Food Restaurant']",,,Park,51.49652013,-0.101384068,5
"001155 - Regency Street, Westminster",Regency Cafe,"['Café', 'Restaurant']",,,Park,51.49206037,-0.132224622,1
"001155 - Regency Street, Westminster",Pret a Manger,['Fast Food Restaurant'],,,Park,51.49206037,-0.132224622,1
"001155 - Regency Street, Westminster",Moo Cantina,"['Bar', 'Argentinian Restaurant', 'South American Restaurant']",,,Park,51.49206037,-0.132224622,1
"001155 - Regency Street, Westminster",Millbank Spice,['Indian Restaurant'],,,Park,51.49206037,-0.132224622,1
"001155 - Regency Street, Westminster",Grazie Café,['Café'],,,Park,51.49206037,-0.132224622,1
"001161 - Brushfield Street, Liverpool Street",PizzaExpress,['Pizzeria'],,,Park,51.518908,-0.079249,12
"001161 - Brushfield Street, Liverpool Street",The Breakfast Club,"['Café', 'Diner']",,,Park,51.518908,-0.079249,12
"001161 - Brushfield Street, Liverpool Street",Canto Corvino,['Italian Restaurant'],,,Park,51.518908,-0.079249,12
"001161 - Brushfield Street, Liverpool Street",Neat Burger,"['Burger Joint', 'Vegan and Vegetarian Restaurant']",,,Park,51.518908,-0.079249,12
"001161 - Brushfield Street, Liverpool Street",Nest Bar & Kitchen,['Restaurant'],,,Park,51.518908,-0.079249,12
"001161 - Brushfield Street, Liverpool Street",Lots of Happiness,['Japanese Restaurant'],,,Park,51.518908,-0.079249,12
"001161 - Brushfield Street, Liverpool Street",Badolina,"['Fast Food Restaurant', 'Mediterranean Restaurant', 'Salad Restaurant']",,,Park,51.518908,-0.079249,12
"001161 - Brushfield Street, Liverpool Street",Honi Poke,"['Fast Food Restaurant', 'Poke Restaurant']",,,Park,51.518908,-0.079249,12
"001161 - Brushfield Street, Liverpool Street",Nando's,['Restaurant'],,,Park,51.518908,-0.079249,12
"001161 - Brushfield Street, Liverpool Street",Slim Chickens,"['Fried Chicken Joint', 'American Restaurant']",,,Park,51.518908,-0.079249,12
"000993 - Drummond Street , Euston",Diwana Bhel Poori House,"['South Indian Restaurant', 'Vegan and Vegetarian Restaurant']",,,Park,51.527326,-0.13605286,20
"000993 - Drummond Street , Euston",Burger Craft Kitchen,['Burger Joint'],,,Park,51.527326,-0.13605286,20
"000993 - Drummond Street , Euston",Brizzis Pizza Bar,['Italian Restaurant'],,,Park,51.527326,-0.13605286,20
"000993 - Drummond Street , Euston",Raavi Kebab,"['Indian Restaurant', 'Pakistani Restaurant']",,,Park,51.527326,-0.13605286,20
"000993 - Drummond Street , Euston",Gupta Confectioners,"['Bakery', 'Candy Store']",,,Park,51.527326,-0.13605286,20
"000993 - Drummond Street , Euston",The Savannah,"['Bistro', 'Gastropub', 'Modern European Restaurant']",,,Park,51.527326,-0.13605286,20
"000993 - Drummond Street , Euston",Ravi Shankar,"['Indian Restaurant', 'Vegan and Vegetarian Restaurant']",,,Park,51.527326,-0.13605286,20
"000993 - Drummond Street , Euston",Simply Chicken,"['Fish and Chips Shop', 'Fast Food Restaurant']",,,Park,51.527326,-0.13605286,20
"000993 - Drummond Street , Euston",Speedy's Sandwich Bar & Cafe,"['Café', 'Coffee Shop', 'Fast Food Restaurant']",,,Park,51.527326,-0.13605286,20
"000993 - Drummond Street , Euston",Drummond Villa,['Indian Restaurant'],,,Park,51.527326,-0.13605286,20
"200066 - Import Dock, Canary Wharf",Island Poke,"['Fast Food Restaurant', 'Poke Restaurant']",,,Park,51.505772,-0.016460175,31
"200066 - Import Dock, Canary Wharf",Franco Manca,['Pizzeria'],,,Park,51.505772,-0.016460175,31
"200066 - Import Dock, Canary Wharf",Ipuddo,['Noodle Restaurant'],,,Park,51.505772,-0.016460175,31
"200066 - Import Dock, Canary Wharf",Ole & Steen,"['Bakery', 'Cafes, Coffee, and Tea Houses']",,,Park,51.505772,-0.016460175,31
"200066 - Import Dock, Canary Wharf",Stakehaus,['Food Truck'],,,Park,51.505772,-0.016460175,31
"200066 - Import Dock, Canary Wharf",Chai Ki,"['Indian Restaurant', 'Indonesian Restaurant']",,,Park,51.505772,-0.016460175,31
"200066 - Import Dock, Canary Wharf",Pergola on the Wharf,['Restaurant'],,,Park,51.505772,-0.016460175,31
"200066 - Import Dock, Canary Wharf",Ippudo,['Ramen Restaurant'],,,Park,51.505772,-0.016460175,31
"200066 - Import Dock, Canary Wharf",Sticks 'n' Sushi,['Sushi Restaurant'],,,Park,51.505772,-0.016460175,31
"200066 - Import Dock, Canary Wharf",The Breakfast Club,['Dining and Drinking'],,,Park,51.505772,-0.016460175,31
"300068 - Humbolt Road, Fulham",The Portuguese Shop,['Café'],,,Park,51.48321729,-0.211860644,3
"300068 - Humbolt Road, Fulham",Mil Kitchen,"['Café', 'Coffee Shop', 'Southern / Soul Food Restaurant']",,,Park,51.48321729,-0.211860644,3
"300068 - Humbolt Road, Fulham",Tacos Mx,['Taco Restaurant'],,,Park,51.48321729,-0.211860644,3
"300068 - Humbolt Road, Fulham",Bellillo UK,['Restaurant'],,,Park,51.48321729,-0.211860644,3
"300068 - Humbolt Road, Fulham",Comptoir Mezze,['Moroccan Restaurant'],,,Park,51.48321729,-0.211860644,3
"300068 - Humbolt Road, Fulham",Loghmeh,"['Halal Restaurant', 'Mediterranean Restaurant', 'Persian Restaurant']",,,Park,51.48321729,-0.211860644,3
"300068 - Humbolt Road, Fulham",Chicken Delight,['Fried Chicken Joint'],,,Park,51.48321729,-0.211860644,3
"001138 - Elizabeth Bridge, Victoria",Pret a Manger,['Fast Food Restaurant'],,,Park,51.49236962,-0.147478734,25
"001138 - Elizabeth Bridge, Victoria",Sicily,"['Pizzeria', 'Italian Restaurant']",,,Park,51.49236962,-0.147478734,25
"001138 - Elizabeth Bridge, Victoria",Greggs,['Bakery'],,,Park,51.49236962,-0.147478734,25
"001138 - Elizabeth Bridge, Victoria",Sri Suwoon,['Thai Restaurant'],,,Park,51.49236962,-0.147478734,25
"001138 - Elizabeth Bridge, Victoria",Wild by Tart,"['Café', 'English Restaurant']",,,Park,51.49236962,-0.147478734,25
"001138 - Elizabeth Bridge, Victoria",Chestnut Bakery Belgravia,"['Bakery', 'English Restaurant']",,,Park,51.49236962,-0.147478734,25
"001138 - Elizabeth Bridge, Victoria",Jones Family Kitchen,"['Cocktail Bar', 'English Restaurant', 'Steakhouse']",,,Park,51.49236962,-0.147478734,25
"001138 - Elizabeth Bridge, Victoria",Subway,"['Deli', 'Fast Food Restaurant']",,,Park,51.49236962,-0.147478734,25
"001138 - Elizabeth Bridge, Victoria",Blue Jade,['Thai Restaurant'],,,Park,51.49236962,-0.147478734,25
"001138 - Elizabeth Bridge, Victoria",The Athenian,['Greek Restaurant'],,,Park,51.49236962,-0.147478734,25
"200033 - Philpot Street, Whitechapel",Lahore One Restaurant,['Indian Restaurant'],,,Park,51.515256,-0.058641,4
"200033 - Philpot Street, Whitechapel",McDonald's,"['Burger Joint', 'Fast Food Restaurant']",,,Park,51.515256,-0.058641,4
"200033 - Philpot Street, Whitechapel",Grill Kabilla,['Indian Restaurant'],,,Park,51.515256,-0.058641,4
"200033 - Philpot Street, Whitechapel",East is East,['Indian Restaurant'],,,Park,51.515256,-0.058641,4
"200033 - Philpot Street, Whitechapel",Traders Restaurant,['Steakhouse'],,,Park,51.515256,-0.058641,4
"200033 - Philpot Street, Whitechapel",Cavell Cafe,"['Café', 'Coffee Shop']",,,Park,51.515256,-0.058641,4
"200033 - Philpot Street, Whitechapel",Cafe Donatella,['Café'],,,Park,51.515256,-0.058641,4
"200033 - Philpot Street, Whitechapel",Platter Grill,"['Fried Chicken Joint', 'Fast Food Restaurant']",,,Park,51.515256,-0.058641,4
"200033 - Philpot Street, Whitechapel",Best Kebab,['Fast Food Restaurant'],,,Park,51.515256,-0.058641,4
"200033 - Philpot Street, Whitechapel",Cafe Classic,['Café'],,,Park,51.515256,-0.058641,4
"200158 - Whiston Road, Haggerston",Moko Made,['Café'],,,Park,51.534464,-0.076341,6
"200158 - Whiston Road, Haggerston",Hundred Years Gallery,['Art Gallery'],,,Park,51.534464,-0.076341,6
"200158 - Whiston Road, Haggerston",Beijing Dumpling,['Asian Restaurant'],,,Park,51.534464,-0.076341,6
"200158 - Whiston Road, Haggerston",Gilvic,['Southern / Soul Food Restaurant'],,,Park,51.534464,-0.076341,6
"200158 - Whiston Road, Haggerston",Daisy cafe&restaurant,"['Café', 'Restaurant']",,,Park,51.534464,-0.076341,6
"200158 - Whiston Road, Haggerston",Chef cafe bistro & restaurant,['Turkish Restaurant'],,,Park,51.534464,-0.076341,6
"200158 - Whiston Road, Haggerston",By the Bridge,"['Café', 'Coffee Shop', 'Restaurant']",,,Park,51.534464,-0.076341,6
"200158 - Whiston Road, Haggerston",Nom Nom,['Vietnamese Restaurant'],,,Park,51.534464,-0.076341,6
"200158 - Whiston Road, Haggerston",Molly's Cafe,['Restaurant'],,,Park,51.534464,-0.076341,6
"200158 - Whiston Road, Haggerston",Shoreditch Chicken Cod,"['Fish and Chips Shop', 'Fast Food Restaurant']",,,Park,51.534464,-0.076341,6
"200236 - Greenberry Street, St.John's Wood",Soutine,['French Restaurant'],,,Park,51.53256,-0.16862,4
"200236 - Greenberry Street, St.John's Wood",The Good Life Eatery,['Salad Restaurant'],,,Park,51.53256,-0.16862,4
"200236 - Greenberry Street, St.John's Wood",Sahara Restaurant,['Lebanese Restaurant'],,,Park,51.53256,-0.16862,4
"200236 - Greenberry Street, St.John's Wood",Cinder,['Modern European Restaurant'],,,Park,51.53256,-0.16862,4
"200236 - Greenberry Street, St.John's Wood",Cafe Josephine,"['Café', 'Coffee Shop']",,,Park,51.53256,-0.16862,4
"200236 - Greenberry Street, St.John's Wood",Chicken Shop and Dirty Burger,['Fast Food Restaurant'],,,Park,51.53256,-0.16862,4
"200236 - Greenberry Street, St.John's Wood",Mori,"['Asian Restaurant', 'Cajun / Creole Restaurant', 'Sushi Restaurant']",,,Park,51.53256,-0.16862,4
"200236 - Greenberry Street, St.John's Wood",Oslo Court Restaurant,['French Restaurant'],,,Park,51.53256,-0.16862,4
"200236 - Greenberry Street, St.John's Wood",The Ivy St John’s Wood,['Modern European Restaurant'],,,Park,51.53256,-0.16862,4
"200236 - Greenberry Street, St.John's Wood",Laurents,"['Café', 'Restaurant']",,,Park,51.53256,-0.16862,4
"200206 - Chicheley Street, South Bank",Gail's Bakery,['Bakery'],,,Park,51.502698,-0.1167474,17
"200206 - Chicheley Street, South Bank",Okan South Bank,['Japanese Restaurant'],,,Park,51.502698,-0.1167474,17
"200206 - Chicheley Street, South Bank",Thyme,['Restaurant'],,,Park,51.502698,-0.1167474,17
"200206 - Chicheley Street, South Bank",Draughts London,['Video Games Store'],,,Park,51.502698,-0.1167474,17
"200206 - Chicheley Street, South Bank",Troia,"['Mediterranean Restaurant', 'Turkish Restaurant']",,,Park,51.502698,-0.1167474,17
"200206 - Chicheley Street, South Bank",Cucina,['Italian Restaurant'],,,Park,51.502698,-0.1167474,17
"200206 - Chicheley Street, South Bank",Banh Bao Brothers,['Vietnamese Restaurant'],,,Park,51.502698,-0.1167474,17
"200206 - Chicheley Street, South Bank",Pret a Manger,['Fast Food Restaurant'],,,Park,51.502698,-0.1167474,17
"200206 - Chicheley Street, South Bank",Murasaki,['Japanese Restaurant'],,,Park,51.502698,-0.1167474,17
"200206 - Chicheley Street, South Bank",Neds Noodle Bar,['Chinese Restaurant'],,,Park,51.502698,-0.1167474,17
"001175 - Mallory Street, Marylebone",Roof Top Kitchen,"['Café', 'Restaurant']",,,Park,51.52505151,-0.166304359,12
"001175 - Mallory Street, Marylebone",Rio’s Piri Piri,"['Fried Chicken Joint', 'Fast Food Restaurant']",,,Park,51.52505151,-0.166304359,12
"001175 - Mallory Street, Marylebone",Sun Snacks,['Diner'],,,Park,51.52505151,-0.166304359,12
"001175 - Mallory Street, Marylebone",King of grill kebab,['Falafel Restaurant'],,,Park,51.52505151,-0.166304359,12
"200219 - Osiers Road, Wandsworth",Marco Polo,['Italian Restaurant'],,,Park,51.46067005,-0.198735357,5
